,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,YearBuilt^2,YearRemodAdd^2,TotalBsmtSF^2,2ndFlrSF^2,YearBuiltandRemodAdd,TotalSF,TotalBathrooms,TotalPorchSF,MSZoning_FV,MSZoning_Other,MSZoning_RL,MSZoning_RM,Street_Other,Street_Pave,LotShape_IR1,LotShape_IR2,LotShape_Other,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_Other,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,LotConfig_Other,LandSlope_Gtl,LandSlope_Mod,LandSlope_Other,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Other,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_Other,Condition1_PosN,Condition1_RRAn,Condition2_Norm,Condition2_Other,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Other,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Other,RoofMatl_CompShg,RoofMatl_Other,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Other,MasVnrType_Stone,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Other,ExterCond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Other,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasA,Heating_Other,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Other,HeatingQC_TA,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Other,Functional_Typ,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_Detchd,GarageType_Other,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Fa,GarageQual_Other,GarageQual_TA,GarageCond_Fa,GarageCond_Other,GarageCond_TA,PavedDrive_N,PavedDrive_P,PavedDrive_Y,SaleType_COD,SaleType_New,SaleType_Other,SaleType_WD,SaleCondition_Abnorml,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Other,SaleCondition_Partial
1267,1268,3.044522437723423,4.499809670330265,9.48910782703839,9,5,2008,2009,0.0,0.0,0.0,7.602401335665818,7.602401335665818,7.610357618312838,0.0,0,7.610357618312838,0.0,0.0,2,0,3,1,10,1,7.605890001053122,3.0,746.0,4.976733742420574,4.343805421853684,0,0,0.0,0,0,5,2010,12.843973993864076,4032064,4036081,57.79650606853342,0.0,4017,15.212758953978657,2.0,9.320539164274258,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1268,1269,3.9318256327243257,4.2528542323239575,9.55400099583723,8,9,1935,1997,6.450470422144176,5.262690188904886,0.0,6.285998094508865,6.591673732008658,7.585281078639126,7.299797366758161,0,8.145549631783584,0.0,0.0,3,1,4,1,11,2,7.592366128519796,3.0,1014.0,5.752572638825633,2.5649493574615367,0,0,0.0,0,0,5,2008,12.850557278777309,3744225,3988009,43.450162589252955,53.28704159572938,3932,21.476752177405945,3.5,8.31752199628717,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1269,1270,3.9318256327243257,4.3694478524670215,9.336532397213942,5,5,1958,1958,5.198497031265826,6.133398042996649,0.0,6.028278520230698,6.774223886357614,6.774223886357614,6.478509642208569,0,7.329749689041512,0.0,0.0,1,1,3,1,7,0,7.580189417944541,1.0,315.0,0.0,0.0,0,0,0.0,0,0,7,2007,11.87757552297847,3833764,3833764,45.89010926249806,41.9710871841894,3916,20.026957414923796,1.5,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1270,1271,3.713572066704308,4.2528542323239575,10.068832485122966,7,6,1979,1979,0.0,7.138073034044347,0.0,4.31748811353631,7.195187320178709,7.195187320178709,5.262690188904886,0,7.329749689041512,2.0,0.0,0,1,0,1,4,1,7.590852123688581,2.0,586.0,5.594711379601839,0.0,0,0,0.0,0,0,4,2010,12.468440756144114,3916441,3916441,51.770720572460476,27.69590802439574,3958,19.653064829262306,2.5,5.594711379601839,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1271,1272,3.044522437723423,4.2528542323239575,9.122273893107732,6,7,1968,1968,0.0,0.0,0.0,7.306531398939505,7.306531398939505,7.306531398939505,0.0,0,7.306531398939505,0.0,0.0,2,0,3,1,7,1,7.585281078639126,2.0,462.0,0.0,0.0,0,0,0.0,0,0,8,2009,12.132162346145595,3873024,3873024,53.38540108368888,0.0,3936,14.61306279787901,2.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1272,1273,3.044522437723423,4.2528542323239575,9.512442967089195,5,6,1965,1965,4.74493212836325,6.329720905522696,5.929589143389895,0.0,6.841615476477592,6.841615476477592,0.0,0,6.841615476477592,1.0,0.0,1,0,3,1,5,0,7.583756300707112,1.0,288.0,5.198497031265826,0.0,0,0,0.0,0,0,11,2006,11.827743504053695,3861225,3861225,46.8077023279777,0.0,3930,13.683230952955183,2.0,5.198497031265826,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1273,1274,4.394449154672439,4.8283137373023015,9.351232110673664,6,7,1959,2006,4.442651256490317,6.579251212010101,0.0,5.707110264748875,6.927557906278317,7.213768308118642,0.0,0,7.213768308118642,1.0,0.0,1,0,2,1,5,1,7.580699752224563,1.0,312.0,0.0,0.0,0,0,5.099866427824199,0,0,5,2008,12.083910661257521,3837681,4024036,47.99105854483921,0.0,3965,14.141326214396958,2.0,5.099866427824199,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1274,1275,3.9318256327243257,3.9889840465642745,8.587278798982926,5,6,1910,2003,0.0,0.0,0.0,6.495265555937008,6.495265555937008,6.495265555937008,6.380122536899765,0,7.1316985104669115,0.0,0.0,2,0,3,1,8,1,7.593877844605118,2.0,552.0,5.493061443340548,0.0,81,0,0.0,0,0,11,2007,11.842236406331555,3648100,4012009,42.18847464214169,40.70596358585629,3913,19.370653648773782,2.0,86.49306144334055,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1275,1276,4.51085950651685,4.564348191467836,9.336620537886512,5,5,1948,1950,6.342121418721152,5.3981627015177525,0.0,6.5638555265321274,6.834108738813838,6.834108738813838,6.900730664045173,0,7.560601162768557,0.0,0.0,2,0,4,2,10,0,7.575071699507561,2.0,400.0,0.0,0.0,0,0,0.0,0,0,7,2007,11.827743504053695,3794704,3802500,46.70504225393167,47.62008369769333,3898,20.56894814167285,2.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1276,1277,4.110873864173311,4.2528542323239575,9.467846701917901,6,6,1972,1972,0.0,6.386879319362645,0.0,4.875197323201151,6.584791392385716,6.601230118728877,6.493753839851686,0,7.241366283322318,0.0,1.0,1,1,3,1,6,1,7.587310506022615,2.0,497.0,5.68697535633982,4.762173934797756,0,0,0.0,0,0,12,2009,11.995357787034976,3888784,3888784,43.35947768123702,42.168838932588514,3944,19.679775350966278,2.0,10.449149291137577,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1277,1278,4.394449154672439,4.2528542323239575,9.790990521308983,6,5,1967,1976,5.886104031450156,6.270988431858299,0.0,7.050122520269059,7.427144133408616,7.45298232946546,0.0,0,7.45298232946546,1.0,0.0,1,1,3,1,7,1,7.584773077612199,2.0,480.0,0.0,0.0,0,0,0.0,0,0,6,2009,12.19552218463499,3869089,3904576,55.16246997842602,0.0,3943,14.880126462874076,2.5,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1278,1279,4.110873864173311,4.330733340286331,9.156306483483696,8,5,2002,2002,4.63668156764392,6.690842277418564,0.0,5.783825182329737,7.029087564149662,7.029087564149662,6.806829360392176,0,7.616775808698373,1.0,0.0,2,1,3,1,7,1,7.602401335665818,2.0,577.0,0.0,5.356586274672012,0,0,0.0,0,0,3,2008,12.37581963951765,4008004,4008004,49.40807198448343,46.33292594149696,4004,20.8650044886915,3.5,5.356586274672012,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1279,1280,3.9318256327243257,4.110873864173311,8.922791623969637,4,4,1920,1950,0.0,0.0,0.0,6.54965074223381,6.54965074223381,6.54965074223381,6.066108090103747,0,7.029087564149662,0.0,0.0,1,0,2,1,6,0,7.591357046698551,2.0,528.0,3.4339872044851463,0.0,164,0,0.0,0,0,4,2010,11.133142723386813,3686400,3802500,42.8979248452439,36.79766736082213,3870,19.165409574571367,1.0,167.43398720448513,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
1280,1281,3.044522437723423,4.219507705176107,9.191055610564316,7,5,2002,2002,4.709530201312334,6.670766320845874,0.0,6.666956792429207,7.3613754289773485,7.3613754289773485,0.0,0,7.3613754289773485,1.0,0.0,2,0,3,1,6,0,7.602401335665818,2.0,544.0,0.0,4.290459441148391,0,0,0.0,0,0,3,2009,12.33270970174018,4008004,4008004,54.18984820635144,0.0,4004,14.722750857954697,3.0,4.290459441148391,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1281,1282,3.044522437723423,3.9318256327243257,8.99342737041261,7,5,1990,1990,4.007333185232471,6.960347729101308,0.0,5.54907608489522,7.177782416195197,7.200424892944957,0.0,0,7.200424892944957,1.0,0.0,2,0,2,1,6,1,7.596392304064196,2.0,484.0,0.0,4.07753744390572,0,0,4.51085950651685,0,0,7,2006,12.100717685412471,3960100,3960100,51.52056041424096,0.0,3980,14.378207309140155,3.0,8.58839695042257,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1282,1283,3.044522437723423,4.127134385045092,9.082620630373812,5,7,1977,2008,0.0,6.278521424165844,4.976733742420574,5.8998973535824915,6.947937068614969,6.947937068614969,0.0,0,6.947937068614969,0.0,0.0,2,0,3,1,5,0,7.589841512182657,2.0,484.0,0.0,0.0,0,0,5.666426688112432,0,0,9,2009,11.921725007667265,3908529,4032064,48.27382950943397,0.0,3985,13.895874137229939,2.0,5.666426688112432,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1283,1284,4.51085950651685,4.553876891600541,9.148571345578551,6,5,1971,1971,0.0,0.0,0.0,6.816735880594968,6.816735880594968,6.816735880594968,6.816735880594968,0,7.509335266016592,0.0,0.0,2,2,4,2,8,0,7.590404248557538,0.0,0.0,4.859812404361672,0.0,0,0,0.0,0,0,4,2010,11.842236406331555,3884841,3884841,46.46788806579085,46.46788806579085,3942,20.450207641784903,3.0,4.859812404361672,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1284,1285,3.9318256327243257,3.9318256327243257,9.173572647783969,6,7,1919,1990,0.0,0.0,0.0,6.690842277418564,6.690842277418564,7.438383530044307,6.618738983517219,0,7.803026643632217,0.0,0.0,2,0,4,1,10,1,7.585788821732034,1.0,336.0,5.60947179518496,0.0,42,0,4.762173934797756,0,0,3,2010,12.037659911047468,3682561,3960100,44.767370381291634,43.807705731930554,3909,20.747964790980088,2.0,52.37164572998272,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1285,1286,3.9318256327243257,3.9318256327243257,8.699681400989514,6,6,1939,1950,0.0,0.0,0.0,6.660575149839686,6.660575149839686,6.716594773520978,6.376726947898627,0,7.253470382684528,0.0,0.0,1,0,4,1,6,1,7.570443252057374,1.0,280.0,3.828641396489095,0.0,0,0,0.0,0,0,5,2009,11.794345471549745,3759721,3802500,44.363261326661956,40.66264656805654,3889,19.753896871259293,1.0,3.828641396489095,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
